id_pedido,id_cliente,data_compra,sku_produto,produto_nome,categoria,peso_gramas,quantidade,custo_unitario,valor_unitario_venda,cupom_desconto,percentual_desconto
PED-1799,39,2026-01-03 20:02:03,AC-002,Teclado Mecânico RGB,Acessórios,792,1,81.2,151.45,OFF20,0.2
PED-1800,181,2026-01-03 22:14:55,AC-006,Mousepad XL Gamer,Acessórios,489,3,26.87,67.11,PROMO10,0.1
PED-1801,198,2026-01-03 23:13:41,AC-001,Mouse Wireless Ergonômico,Acessórios,223,2,58.59,101.63,PROMO10,0.1
PED-1802,86,2026-01-04 00:06:30,HW-003,Placa de Vídeo RTX 4060,Hardware,2219,3,1531.27,3434.66,,0.0
PED-1803,186,2026-01-05 07:17:11,AC-002,Teclado Mecânico RGB,Acessórios,645,2,140.41,220.22,PROMO10,0.1
PED-1804,133,2026-01-06 03:02:23,HW-003,Placa de Vídeo RTX 4060,Hardware,2126,2,2406.92,3513.48,,0.0
PED-1805,60,2026-01-07 14:39:10,LIC-003,Licença Cloud 1TB,Licenças,0,3,107.46,236.2,,0.0
PED-1806,100,2026-01-07 15:28:27,HW-003,Placa de Vídeo RTX 4060,Hardware,2531,2,1965.98,3274.62,OFF20,0.2
PED-1807,102,2026-01-08 17:13:37,LIC-003,Licença Cloud 1TB,Licenças,0,2,106.72,158.95,,0.0
PED-1808,43,2026-01-08 17:59:51,AC-007,Cabo HDMI 2.1 3m,Acessórios,250,2,30.43,41.11,,0.0
PED-1809,172,2026-01-08 21:06:39,HW-003,Placa de Vídeo RTX 4060,Hardware,2681,3,2264.93,3172.73,,0.0
PED-1810,44,2026-01-09 05:01:37,AC-003,Headset Gamer 7.1,Acessórios,451,3,100.03,134.57,,0.0
PED-1811,90,2026-01-09 20:32:18,AC-002,Teclado Mecânico RGB,Acessórios,655,3,135.04,307.62,,0.0
PED-1812,95,2026-01-09 22:51:46,HW-004,SSD NVMe 1TB,Hardware,2042,3,314.1,389.43,,0.0
PED-1813,155,2026-01-11 05:11:11,AC-003,Headset Gamer 7.1,Acessórios,326,1,126.84,257.66,,0.0
PED-1814,154,2026-01-12 04:13:09,SW-004,AutoCAD 2024,Software,0,2,328.03,685.16,,0.0
PED-1815,30,2026-01-12 08:50:59,HW-003,Placa de Vídeo RTX 4060,Hardware,2499,1,2474.11,3101.02,PROMO10,0.1
PED-1816,111,2026-01-12 21:24:48,HW-002,Notebook Gamer i7,Hardware,2808,2,2736.11,3784.6,,0.0
PED-1817,128,2026-01-12 23:50:52,SW-004,AutoCAD 2024,Software,0,2,368.98,637.24,,0.0
PED-1818,91,2026-01-13 02:25:12,HW-007,Placa-Mãe B550,Hardware,2494,3,602.37,1254.26,PROMO10,0.1
PED-1819,67,2026-01-14 05:46:49,AC-002,Teclado Mecânico RGB,Acessórios,706,1,147.8,234.98,,0.0
PED-1820,28,2026-01-14 11:05:54,SW-004,AutoCAD 2024,Software,0,2,320.54,704.15,,0.0
PED-1821,53,2026-01-14 16:04:24,HW-001,Monitor 24pol IPS,Hardware,3527,3,732.95,1468.45,,0.0
PED-1822,8,2026-01-15 01:18:42,SW-002,Microsoft Office 365,Software,0,1,217.12,491.72,,0.0
PED-1823,158,2026-01-15 01:49:21,HW-004,SSD NVMe 1TB,Hardware,2068,2,369.14,448.18,,0.0
PED-1824,90,2026-01-15 01:54:41,HW-001,Monitor 24pol IPS,Hardware,4074,2,446.87,1731.99,,0.0
PED-1825,112,2026-01-16 06:50:23,HW-004,SSD NVMe 1TB,Hardware,2019,3,361.98,477.33,,0.0
PED-1826,126,2026-01-16 17:23:34,AC-003,Headset Gamer 7.1,Acessórios,363,1,109.91,205.08,,0.0
PED-1827,22,2026-01-16 18:28:31,HW-006,Fonte 750W Modular,Hardware,2824,2,512.73,736.28,OFF20,0.2
PED-1828,199,2026-01-17 05:42:56,AC-004,Webcam Full HD,Acessórios,332,2,71.73,187.01,,0.0
PED-1829,77,2026-01-17 06:45:34,AC-007,Cabo HDMI 2.1 3m,Acessórios,226,3,49.24,100.18,,0.0
PED-1830,194,2026-01-17 09:51:56,AC-001,Mouse Wireless Ergonômico,Acessórios,243,3,45.81,73.4,PROMO10,0.1
PED-1831,28,2026-01-19 04:02:10,AC-007,Cabo HDMI 2.1 3m,Acessórios,260,1,26.14,115.38,,0.0
PED-1832,52,2026-01-19 17:14:02,SW-003,Adobe Creative Cloud,Software,0,1,347.7,431.67,,0.0
PED-1833,170,2026-01-19 20:37:18,AC-002,Teclado Mecânico RGB,Acessórios,616,3,132.9,298.3,,0.0
PED-1834,108,2026-01-20 01:25:42,AC-007,Cabo HDMI 2.1 3m,Acessórios,300,1,24.27,57.58,,0.0
PED-1835,50,2026-01-20 07:51:46,HW-006,Fonte 750W Modular,Hardware,2707,1,331.84,714.7,,0.0
PED-1836,22,2026-01-20 23:29:47,HW-003,Placa de Vídeo RTX 4060,Hardware,2290,1,1656.55,3880.9,,0.0
PED-1837,171,2026-01-21 18:09:45,HW-008,Gabinete Gamer RGB,Hardware,4355,2,420.51,658.94,,0.0
PED-1838,175,2026-01-21 23:21:25,LIC-004,Licença Backup Acronis,Licenças,0,3,269.29,346.09,,0.0
PED-1839,33,2026-01-22 01:43:02,HW-008,Gabinete Gamer RGB,Hardware,4717,3,262.34,384.84,,0.0
PED-1840,143,2026-01-22 06:30:15,HW-007,Placa-Mãe B550,Hardware,2379,3,460.2,724.18,,0.0
PED-1841,78,2026-01-22 14:39:23,AC-007,Cabo HDMI 2.1 3m,Acessórios,222,3,46.35,94.96,,0.0
PED-1842,30,2026-01-22 22:08:14,HW-002,Notebook Gamer i7,Hardware,2379,3,2609.82,4263.25,,0.0
PED-1843,61,2026-01-23 01:18:05,AC-007,Cabo HDMI 2.1 3m,Acessórios,288,1,34.54,110.59,,0.0
PED-1844,12,2026-01-23 08:57:32,LIC-001,Licença Antivírus Kaspersky,Licenças,0,1,40.64,54.2,,0.0
PED-1845,114,2026-01-23 14:49:26,SW-002,Microsoft Office 365,Software,0,2,164.53,464.64,OFF20,0.2
PED-1846,182,2026-01-23 18:38:54,AC-006,Mousepad XL Gamer,Acessórios,394,2,33.76,69.55,PROMO10,0.1
PED-1847,156,2026-01-24 00:22:55,SW-004,AutoCAD 2024,Software,0,1,341.83,616.11,,0.0
PED-1848,137,2026-01-24 04:27:05,HW-001,Monitor 24pol IPS,Hardware,3834,3,671.71,1533.2,,0.0
PED-1849,154,2026-01-25 08:36:27,SW-004,AutoCAD 2024,Software,0,1,399.68,641.17,PROMO10,0.1
PED-1850,58,2026-01-25 09:24:28,AC-001,Mouse Wireless Ergonômico,Acessórios,285,3,49.77,138.81,,0.0
PED-1851,97,2026-01-25 12:27:54,HW-002,Notebook Gamer i7,Hardware,2257,1,2329.63,4137.9,PROMO10,0.1
PED-1852,49,2026-01-26 05:41:50,HW-004,SSD NVMe 1TB,Hardware,2063,2,210.2,378.81,PROMO10,0.1
PED-1853,197,2026-01-26 12:07:01,AC-004,Webcam Full HD,Acessórios,329,1,114.63,217.32,,0.0
PED-1854,57,2026-01-26 19:16:08,AC-002,Teclado Mecânico RGB,Acessórios,747,1,120.85,158.73,,0.0
PED-1855,10,2026-01-28 00:01:49,AC-006,Mousepad XL Gamer,Acessórios,598,1,41.51,74.18,,0.0
PED-1856,121,2026-01-28 08:01:44,HW-001,Monitor 24pol IPS,Hardware,4796,1,774.58,1287.33,OFF20,0.2
PED-1857,169,2026-01-28 10:34:41,HW-001,Monitor 24pol IPS,Hardware,4641,1,1039.18,1817.6,PROMO10,0.1
PED-1858,62,2026-01-28 13:35:42,HW-006,Fonte 750W Modular,Hardware,3222,1,372.84,761.31,OFF20,0.2
PED-1859,130,2026-01-28 21:50:34,HW-001,Monitor 24pol IPS,Hardware,3784,2,543.66,1288.5,,0.0
PED-1860,139,2026-01-29 06:06:04,LIC-002,Licença VPN NordVPN,Licenças,0,3,43.47,195.32,,0.0
PED-1861,61,2026-01-29 09:38:52,LIC-001,Licença Antivírus Kaspersky,Licenças,0,3,68.01,111.66,,0.0
PED-1862,185,2026-01-29 16:42:51,HW-004,SSD NVMe 1TB,Hardware,2049,3,390.34,454.07,,0.0
PED-1863,40,2026-01-29 21:33:37,HW-004,SSD NVMe 1TB,Hardware,2051,1,365.17,694.02,,0.0
PED-1864,65,2026-01-30 04:14:21,HW-008,Gabinete Gamer RGB,Hardware,4385,2,442.5,522.67,,0.0
PED-1865,60,2026-01-30 15:22:40,HW-007,Placa-Mãe B550,Hardware,2384,1,553.36,769.65,OFF20,0.2
PED-1866,68,2026-01-30 20:58:44,AC-003,Headset Gamer 7.1,Acessórios,358,2,110.97,161.51,,0.0
PED-1867,48,2026-01-30 22:29:30,LIC-001,Licença Antivírus Kaspersky,Licenças,0,2,45.37,71.83,,0.0
PED-1868,93,2026-01-31 09:15:36,LIC-001,Licença Antivírus Kaspersky,Licenças,0,3,75.45,142.58,,0.0
PED-1869,28,2026-01-31 21:36:51,LIC-003,Licença Cloud 1TB,Licenças,0,2,43.08,160.97,PROMO10,0.1
PED-1870,73,2026-01-31 21:48:15,LIC-003,Licença Cloud 1TB,Licenças,0,3,26.41,221.07,,0.0
PED-1871,185,2026-02-01 03:34:45,AC-001,Mouse Wireless Ergonômico,Acessórios,282,3,59.97,116.55,,0.0
PED-1872,190,2026-02-01 04:22:55,HW-004,SSD NVMe 1TB,Hardware,2046,3,362.13,542.43,,0.0
PED-1873,143,2026-02-02 01:37:06,AC-005,Hub USB-C 7 Portas,Acessórios,225,3,46.57,74.5,OFF20,0.2
PED-1874,72,2026-02-02 04:31:16,HW-007,Placa-Mãe B550,Hardware,2483,2,896.43,1295.96,PROMO10,0.1
PED-1875,23,2026-02-02 16:40:26,HW-004,SSD NVMe 1TB,Hardware,2070,1,311.4,640.58,,0.0
PED-1876,156,2026-02-02 17:06:12,AC-003,Headset Gamer 7.1,Acessórios,317,2,111.25,204.15,PROMO10,0.1
PED-1877,171,2026-02-02 18:31:49,HW-008,Gabinete Gamer RGB,Hardware,4320,2,377.96,485.27,OFF20,0.2
PED-1878,49,2026-02-02 23:04:18,AC-007,Cabo HDMI 2.1 3m,Acessórios,232,3,45.38,96.84,,0.0
PED-1879,91,2026-02-03 01:52:35,HW-004,SSD NVMe 1TB,Hardware,2058,2,334.03,453.53,,0.0
PED-1880,20,2026-02-03 12:37:27,AC-004,Webcam Full HD,Acessórios,340,2,109.87,215.49,,0.0
PED-1881,198,2026-02-03 17:01:13,HW-001,Monitor 24pol IPS,Hardware,3682,3,905.28,1568.41,,0.0
PED-1882,141,2026-02-03 23:46:23,HW-003,Placa de Vídeo RTX 4060,Hardware,2186,1,2113.23,2825.69,,0.0
PED-1883,200,2026-02-04 01:27:46,HW-004,SSD NVMe 1TB,Hardware,2060,2,357.57,416.69,OFF20,0.2
PED-1884,175,2026-02-04 08:30:05,HW-003,Placa de Vídeo RTX 4060,Hardware,2312,1,2076.18,3879.46,OFF20,0.2
PED-1885,130,2026-02-05 05:15:20,HW-008,Gabinete Gamer RGB,Hardware,4516,2,239.13,684.39,,0.0
PED-1886,12,2026-02-05 05:41:50,HW-002,Notebook Gamer i7,Hardware,2925,3,2452.13,4632.54,OFF20,0.2
PED-1887,13,2026-02-05 07:06:47,AC-003,Headset Gamer 7.1,Acessórios,396,2,79.46,106.29,OFF20,0.2
PED-1888,85,2026-02-05 08:21:02,AC-002,Teclado Mecânico RGB,Acessórios,757,1,80.3,309.53,,0.0
PED-1889,26,2026-02-06 03:11:24,AC-007,Cabo HDMI 2.1 3m,Acessórios,265,3,38.44,55.9,,0.0
PED-1890,72,2026-02-06 18:42:40,SW-001,Windows 11 Pro,Software,0,3,441.11,721.82,PROMO10,0.1
PED-1891,146,2026-02-07 04:33:58,LIC-003,Licença Cloud 1TB,Licenças,0,1,61.73,235.92,PROMO10,0.1
PED-1892,174,2026-02-07 06:47:17,HW-003,Placa de Vídeo RTX 4060,Hardware,2204,3,2195.65,3394.19,OFF20,0.2
PED-1893,176,2026-02-07 07:53:26,LIC-001,Licença Antivírus Kaspersky,Licenças,0,1,33.86,132.75,,0.0
PED-1894,131,2026-02-08 11:36:20,HW-004,SSD NVMe 1TB,Hardware,2048,3,277.12,366.62,,0.0
PED-1895,136,2026-02-08 19:14:59,HW-004,SSD NVMe 1TB,Hardware,2081,3,214.72,365.24,,0.0
PED-1896,96,2026-02-09 23:12:12,LIC-004,Licença Backup Acronis,Licenças,0,1,297.57,408.58,OFF20,0.2
PED-1897,66,2026-02-10 19:47:02,AC-001,Mouse Wireless Ergonômico,Acessórios,257,1,66.59,90.8,,0.0
PED-1898,163,2026-02-11 06:54:49,LIC-003,Licença Cloud 1TB,Licenças,0,1,113.16,149.33,PROMO10,0.1
PED-1899,112,2026-02-11 09:38:45,HW-003,Placa de Vídeo RTX 4060,Hardware,2269,3,2101.67,3331.2,,0.0
PED-1900,115,2026-02-11 10:42:51,HW-006,Fonte 750W Modular,Hardware,3349,3,495.37,860.93,PROMO10,0.1
PED-1901,170,2026-02-12 07:11:23,LIC-001,Licença Antivírus Kaspersky,Licenças,0,2,36.2,145.54,OFF20,0.2
PED-1902,108,2026-02-13 09:28:50,SW-004,AutoCAD 2024,Software,0,3,338.86,660.81,,0.0
PED-1903,192,2026-02-13 12:50:17,AC-004,Webcam Full HD,Acessórios,338,1,105.65,155.19,,0.0
PED-1904,44,2026-02-13 21:17:54,SW-002,Microsoft Office 365,Software,0,1,198.88,573.86,OFF20,0.2
PED-1905,156,2026-02-14 15:40:29,HW-008,Gabinete Gamer RGB,Hardware,4282,1,398.54,472.16,,0.0
PED-1906,37,2026-02-15 13:07:05,SW-004,AutoCAD 2024,Software,0,3,354.7,736.55,,0.0
PED-1907,61,2026-02-15 15:31:40,AC-003,Headset Gamer 7.1,Acessórios,382,2,90.45,262.21,PROMO10,0.1
PED-1908,66,2026-02-16 19:50:57,SW-004,AutoCAD 2024,Software,0,3,386.86,660.67,OFF20,0.2
PED-1909,147,2026-02-17 02:43:44,LIC-002,Licença VPN NordVPN,Licenças,0,2,92.73,163.26,OFF20,0.2
PED-1910,138,2026-02-18 20:21:09,AC-005,Hub USB-C 7 Portas,Acessórios,233,3,37.6,82.34,OFF20,0.2
PED-1911,133,2026-02-19 04:32:24,AC-007,Cabo HDMI 2.1 3m,Acessórios,228,1,40.55,108.84,OFF20,0.2
PED-1912,164,2026-02-19 07:12:34,SW-004,AutoCAD 2024,Software,0,2,432.84,685.54,,0.0
PED-1913,171,2026-02-19 16:53:26,LIC-004,Licença Backup Acronis,Licenças,0,3,214.25,312.29,,0.0
PED-1914,161,2026-02-20 04:59:35,AC-004,Webcam Full HD,Acessórios,345,2,95.09,173.65,,0.0
PED-1915,128,2026-02-21 05:12:42,AC-006,Mousepad XL Gamer,Acessórios,410,1,22.87,53.26,OFF20,0.2
PED-1916,34,2026-02-21 05:30:00,HW-002,Notebook Gamer i7,Hardware,2944,3,2126.36,3506.97,,0.0
PED-1917,137,2026-02-21 05:34:53,AC-005,Hub USB-C 7 Portas,Acessórios,203,2,51.94,128.87,OFF20,0.2
PED-1918,31,2026-02-21 08:22:08,AC-005,Hub USB-C 7 Portas,Acessórios,207,2,29.8,59.29,PROMO10,0.1
PED-1919,55,2026-02-21 14:03:27,SW-003,Adobe Creative Cloud,Software,0,1,362.4,704.25,,0.0
PED-1920,108,2026-02-21 17:24:27,HW-003,Placa de Vídeo RTX 4060,Hardware,2446,1,1864.07,2509.22,PROMO10,0.1
PED-1921,123,2026-02-22 00:11:26,LIC-003,Licença Cloud 1TB,Licenças,0,3,102.04,133.34,,0.0
PED-1922,140,2026-02-22 07:17:47,HW-006,Fonte 750W Modular,Hardware,2695,1,587.83,727.99,PROMO10,0.1
PED-1923,71,2026-02-22 09:46:34,LIC-003,Licença Cloud 1TB,Licenças,0,3,103.19,243.38,OFF20,0.2
PED-1924,78,2026-02-22 13:43:47,AC-006,Mousepad XL Gamer,Acessórios,527,1,22.62,85.44,OFF20,0.2
PED-1925,111,2026-02-22 13:45:53,HW-003,Placa de Vídeo RTX 4060,Hardware,2748,1,1955.12,2637.74,OFF20,0.2
PED-1926,131,2026-02-23 08:43:55,AC-005,Hub USB-C 7 Portas,Acessórios,278,2,52.46,137.55,,0.0
PED-1927,26,2026-02-25 01:28:47,AC-005,Hub USB-C 7 Portas,Acessórios,268,3,34.69,69.15,PROMO10,0.1
PED-1928,27,2026-02-25 07:40:12,AC-001,Mouse Wireless Ergonômico,Acessórios,234,1,40.57,142.19,,0.0
PED-1929,188,2026-02-25 12:01:46,AC-002,Teclado Mecânico RGB,Acessórios,639,3,194.34,271.61,OFF20,0.2
PED-1930,171,2026-02-26 05:15:10,HW-001,Monitor 24pol IPS,Hardware,4940,3,755.99,1297.64,PROMO10,0.1
PED-1931,89,2026-02-26 10:37:28,SW-001,Windows 11 Pro,Software,0,1,407.36,574.27,,0.0
PED-1932,67,2026-02-26 19:43:25,LIC-004,Licença Backup Acronis,Licenças,0,3,176.58,230.25,,0.0
PED-1933,25,2026-02-27 02:02:19,HW-002,Notebook Gamer i7,Hardware,2978,2,2484.48,4563.91,PROMO10,0.1
PED-1934,10,2026-02-27 06:13:47,AC-005,Hub USB-C 7 Portas,Acessórios,248,3,54.14,78.19,OFF20,0.2
PED-1935,17,2026-02-28 00:17:14,LIC-004,Licença Backup Acronis,Licenças,0,3,242.5,284.79,,0.0
PED-1936,115,2026-02-28 07:08:04,LIC-004,Licença Backup Acronis,Licenças,0,1,183.63,224.84,,0.0
PED-1937,164,2026-02-28 07:59:14,HW-002,Notebook Gamer i7,Hardware,2261,3,2791.33,4031.97,,0.0
PED-1938,8,2026-02-28 09:45:23,HW-008,Gabinete Gamer RGB,Hardware,4673,1,247.44,435.21,,0.0
PED-1939,150,2026-02-28 18:34:27,AC-002,Teclado Mecânico RGB,Acessórios,673,1,199.05,261.87,,0.0
PED-1940,61,2026-02-28 19:24:40,HW-007,Placa-Mãe B550,Hardware,2589,2,644.22,921.23,PROMO10,0.1
PED-1941,82,2026-02-28 22:49:50,AC-007,Cabo HDMI 2.1 3m,Acessórios,258,2,49.33,115.0,,0.0
PED-1942,175,2026-03-01 00:47:01,HW-007,Placa-Mãe B550,Hardware,2375,1,846.51,1487.49,,0.0
PED-1943,48,2026-03-01 08:20:26,LIC-002,Licença VPN NordVPN,Licenças,0,2,54.99,140.91,OFF20,0.2
PED-1944,42,2026-03-01 14:28:33,AC-006,Mousepad XL Gamer,Acessórios,564,1,25.97,98.04,,0.0
PED-1945,194,2026-03-01 14:38:31,HW-006,Fonte 750W Modular,Hardware,2892,1,571.52,907.01,PROMO10,0.1
PED-1946,63,2026-03-01 23:21:41,LIC-002,Licença VPN NordVPN,Licenças,0,1,71.74,90.24,OFF20,0.2
PED-1947,40,2026-03-02 18:09:34,LIC-003,Licença Cloud 1TB,Licenças,0,1,66.39,154.89,,0.0
PED-1948,139,2026-03-02 19:08:15,HW-007,Placa-Mãe B550,Hardware,2461,1,787.18,1174.47,,0.0
PED-1949,120,2026-03-02 23:50:32,AC-007,Cabo HDMI 2.1 3m,Acessórios,227,3,25.23,113.91,PROMO10,0.1
PED-1950,40,2026-03-03 01:44:45,HW-006,Fonte 750W Modular,Hardware,3314,3,559.62,716.37,,0.0
PED-1951,63,2026-03-03 10:34:34,SW-002,Microsoft Office 365,Software,0,3,219.06,514.76,PROMO10,0.1
PED-1952,26,2026-03-03 19:03:59,AC-003,Headset Gamer 7.1,Acessórios,335,3,67.69,127.43,,0.0
PED-1953,106,2026-03-04 04:58:40,AC-007,Cabo HDMI 2.1 3m,Acessórios,220,3,58.89,80.42,OFF20,0.2
PED-1954,130,2026-03-04 08:18:25,AC-007,Cabo HDMI 2.1 3m,Acessórios,214,2,27.43,95.35,,0.0
PED-1955,125,2026-03-04 18:02:08,AC-005,Hub USB-C 7 Portas,Acessórios,277,1,33.84,110.58,,0.0
PED-1956,56,2026-03-04 20:03:00,LIC-001,Licença Antivírus Kaspersky,Licenças,0,2,21.57,141.93,,0.0
PED-1957,37,2026-03-05 10:28:32,LIC-003,Licença Cloud 1TB,Licenças,0,2,39.87,98.46,PROMO10,0.1
PED-1958,123,2026-03-05 18:50:26,LIC-002,Licença VPN NordVPN,Licenças,0,2,61.97,193.49,,0.0
PED-1959,82,2026-03-06 00:11:30,HW-007,Placa-Mãe B550,Hardware,2762,1,784.93,1320.91,,0.0
PED-1960,44,2026-03-07 00:31:47,HW-002,Notebook Gamer i7,Hardware,2686,1,2588.71,4609.79,PROMO10,0.1
PED-1961,69,2026-03-07 11:28:03,SW-002,Microsoft Office 365,Software,0,2,320.89,590.38,,0.0
PED-1962,124,2026-03-08 22:34:24,HW-003,Placa de Vídeo RTX 4060,Hardware,2378,2,2293.48,2868.7,,0.0
PED-1963,133,2026-03-09 14:34:44,HW-008,Gabinete Gamer RGB,Hardware,4757,3,431.99,695.39,PROMO10,0.1
PED-1964,157,2026-03-10 00:31:44,SW-001,Windows 11 Pro,Software,0,1,434.42,725.18,PROMO10,0.1
PED-1965,158,2026-03-10 12:14:55,SW-002,Microsoft Office 365,Software,0,3,274.08,536.67,,0.0
PED-1966,61,2026-03-10 18:51:06,AC-001,Mouse Wireless Ergonômico,Acessórios,331,1,34.52,128.84,OFF20,0.2
PED-1967,118,2026-03-10 21:32:20,HW-003,Placa de Vídeo RTX 4060,Hardware,2367,2,2290.13,3168.3,,0.0
PED-1968,123,2026-03-11 13:55:35,AC-006,Mousepad XL Gamer,Acessórios,393,3,33.56,76.17,,0.0
PED-1969,196,2026-03-11 15:58:44,AC-001,Mouse Wireless Ergonômico,Acessórios,337,2,35.22,57.83,,0.0
PED-1970,113,2026-03-11 17:08:10,HW-006,Fonte 750W Modular,Hardware,2891,2,388.23,884.15,,0.0
PED-1971,38,2026-03-11 17:58:18,HW-002,Notebook Gamer i7,Hardware,2525,3,2356.63,4736.76,,0.0
PED-1972,30,2026-03-12 05:51:41,HW-003,Placa de Vídeo RTX 4060,Hardware,2513,1,2442.16,3810.85,,0.0
PED-1973,151,2026-03-12 13:18:58,HW-007,Placa-Mãe B550,Hardware,2548,2,550.49,1314.46,,0.0
PED-1974,132,2026-03-13 10:31:02,HW-002,Notebook Gamer i7,Hardware,2891,2,2525.78,4163.26,,0.0
PED-1975,199,2026-03-13 19:00:01,HW-002,Notebook Gamer i7,Hardware,2936,2,2526.69,3878.74,,0.0
PED-1976,166,2026-03-14 02:19:06,SW-003,Adobe Creative Cloud,Software,0,2,268.31,433.36,PROMO10,0.1
PED-1977,116,2026-03-14 16:22:57,SW-001,Windows 11 Pro,Software,0,1,389.63,607.73,,0.0
PED-1978,97,2026-03-15 16:14:33,HW-002,Notebook Gamer i7,Hardware,2616,3,2736.55,3924.55,,0.0
PED-1979,85,2026-03-15 17:34:45,SW-001,Windows 11 Pro,Software,0,1,340.15,670.74,,0.0
PED-1980,90,2026-03-15 19:55:16,AC-003,Headset Gamer 7.1,Acessórios,403,1,117.51,149.29,OFF20,0.2
PED-1981,89,2026-03-17 08:07:35,AC-006,Mousepad XL Gamer,Acessórios,516,2,25.19,91.22,PROMO10,0.1
PED-1982,150,2026-03-18 06:10:05,HW-007,Placa-Mãe B550,Hardware,2566,2,775.25,1101.84,,0.0
PED-1983,152,2026-03-19 05:38:18,HW-004,SSD NVMe 1TB,Hardware,2092,3,385.65,565.59,OFF20,0.2
PED-1984,124,2026-03-19 11:21:38,HW-004,SSD NVMe 1TB,Hardware,2099,3,260.94,511.26,,0.0
PED-1985,18,2026-03-20 09:37:27,AC-007,Cabo HDMI 2.1 3m,Acessórios,243,2,32.17,110.43,,0.0
PED-1986,26,2026-03-20 14:38:23,AC-004,Webcam Full HD,Acessórios,239,2,98.85,155.99,,0.0
PED-1987,58,2026-03-20 14:44:37,HW-007,Placa-Mãe B550,Hardware,2296,3,565.83,1149.13,,0.0
PED-1988,48,2026-03-20 21:38:00,HW-007,Placa-Mãe B550,Hardware,2177,3,801.6,1403.66,,0.0
PED-1989,91,2026-03-21 08:26:42,HW-003,Placa de Vídeo RTX 4060,Hardware,2756,1,1699.1,3511.01,,0.0
PED-1990,169,2026-03-21 14:53:09,HW-001,Monitor 24pol IPS,Hardware,4585,3,950.82,1951.89,PROMO10,0.1
PED-1991,190,2026-03-22 07:31:15,HW-001,Monitor 24pol IPS,Hardware,3787,2,980.05,1222.83,,0.0
PED-1992,62,2026-03-22 09:38:25,SW-004,AutoCAD 2024,Software,0,3,482.22,578.83,OFF20,0.2
PED-1993,164,2026-03-22 10:11:05,LIC-003,Licença Cloud 1TB,Licenças,0,1,76.19,248.79,OFF20,0.2
PED-1994,1,2026-03-22 23:40:21,AC-005,Hub USB-C 7 Portas,Acessórios,267,2,36.82,119.15,,0.0
PED-1995,157,2026-03-25 10:53:33,LIC-002,Licença VPN NordVPN,Licenças,0,3,61.74,178.96,,0.0
PED-1996,181,2026-03-25 17:47:02,HW-001,Monitor 24pol IPS,Hardware,4734,1,643.24,1981.07,,0.0
PED-1997,52,2026-03-26 16:41:34,AC-001,Mouse Wireless Ergonômico,Acessórios,307,1,39.21,87.25,,0.0
PED-1998,154,2026-03-26 17:01:39,AC-002,Teclado Mecânico RGB,Acessórios,743,3,189.48,246.85,OFF20,0.2
PED-1999,104,2026-03-26 17:35:26,HW-003,Placa de Vídeo RTX 4060,Hardware,2516,2,2199.66,3442.85,,0.0
